,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.13506317138672,162301200,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,175.7115020751953,32038200,70.41100311279297,70.71649932861328,68.72550201416016,68.75900268554688,68.68017578125,33918000,120.59249877929688,120.94999694824219,117.75,117.84750366210938,117.84750366210938,61498000,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,53.96066665649414,238603500
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.21581268310547,200622400,182.5500030517578,184.0500030517578,176.5399932861328,179.75,173.05429077148438,44711500,68.80799865722656,69.2665023803711,66.40049743652344,67.41649627685547,67.3392105102539,40368000,118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,118.39600372314453,95658000,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,52.73066711425781,285982500
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.67787170410156,158929200,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,173.80523681640625,41873900,66.6760025024414,67.86849975585938,66.16500091552734,67.84300231933594,67.76522827148438,36660000,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,119.44249725341797,72962000,52.0,53.557334899902344,50.93333435058594,53.55533218383789,53.55533218383789,205233000
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.23046875,166348400,179.05999755859375,187.05999755859375,177.0,183.16000366210938,176.3372802734375,46610400,67.41300201416016,68.72899627685547,66.94999694824219,68.65299987792969,68.57429504394531,41544000,118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,120.48899841308594,84700000,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,53.27799987792969,157776000
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.00296783447266,135178400,185.75,186.1999969482422,183.9600067138672,184.91000366210938,178.0220947265625,35264500,68.0790023803711,69.63800048828125,67.70999908447266,69.25900268554688,69.17960357666016,47094000,120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,121.31300354003906,87144000,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,54.242000579833984,174987000
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.55802154541016,101729600,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,176.789794921875,26799100,69.27400207519531,69.62449645996094,68.68800354003906,68.72000122070312,68.64122009277344,31586000,121.49150085449219,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,53.867332458496094,144547500
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.04692840576172,111504800,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,179.24195861816406,31261300,69.45800018310547,70.60150146484375,69.37100219726562,70.45800018310547,70.37722778320312,38262000,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,54.37066650390625,109639500
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.46504974365234,102688800,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,177.0890350341797,29119500,70.54949951171875,70.822998046875,69.71949768066406,70.3375015258789,70.25686645507812,30894000,125.0,126.27249908447266,122.12699890136719,122.33699798583984,122.33699798583984,102288000,54.400001525878906,55.5,53.06666564941406,55.17333221435547,55.17333221435547,183819000
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,77.96380615234375,81803200,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,177.16632080078125,20826900,70.19499969482422,70.8499984741211,69.79750061035156,70.66200256347656,70.58099365234375,28544000,122.75050354003906,123.49250030517578,121.50650024414062,121.84400177001953,121.84400177001953,57342000,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,54.45866775512695,149812500
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.43572235107422,125522000,186.33999633789062,186.5,181.10000610351562,181.57000732421875,175.29336547851562,36073600,72.0979995727539,72.25550079345703,70.97000122070312,71.06849670410156,70.98702239990234,44590000,122.9000015258789,123.0999984741211,120.7030029296875,121.09300231933594,121.09300231933594,71364000,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,54.591331481933594,121345500
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.77308654785156,112945200,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,175.52503967285156,39517100,71.0,71.26750183105469,69.7300033569336,71.01399993896484,70.9325942993164,31684000,120.24949645996094,120.67900085449219,116.5,120.51950073242188,120.51950073242188,101138000,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,54.68199920654297,173242500
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.8073501586914,133560800,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,175.1292266845703,33810200,70.0,72.2229995727539,69.9540023803711,70.91200256347656,70.8307113647461,35170000,119.21649932861328,121.84850311279297,118.9114990234375,120.05500030517578,120.05500030517578,63804000,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,53.72066879272461,108834000
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.73153686523438,153532400,182.72999572753906,184.27000427246094,180.41000366210938,183.25,176.91526794433594,42130400,71.02149963378906,71.83650207519531,70.79900360107422,71.6760025024414,71.59383392333984,37044000,120.7969970703125,122.11849975585938,119.91000366210938,122.11849975585938,122.11849975585938,70198000,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,55.66666793823242,176467500
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.68746948242188,80791200,182.5399932861328,183.0,181.4600067138672,182.8300018310547,176.50979614257812,22622400,71.28500366210938,72.0790023803711,71.11399841308594,71.74349975585938,71.6612548828125,25162000,122.4000015258789,123.84649658203125,122.20850372314453,123.552001953125,123.552001953125,58578000,57.20000076293945,59.93333435058594,56.939998626708984,59.87333297729492,59.87333297729492,224092500
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.05175018310547,87642800,184.25,185.0,181.35000610351562,184.91000366210938,178.5178680419922,30794600,71.75,72.1500015258789,71.08049774169922,72.1155014038086,72.03282928466797,23442000,123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,123.62049865722656,50598000,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,58.770668029785156,203484000
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.4869384765625,104491200,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,178.9523468017578,27311000,72.13500213623047,72.45050048828125,71.58100128173828,71.9625015258789,71.8800048828125,27732000,123.40049743652344,124.4000015258789,123.05850219726562,123.91999816894531,123.91999816894531,53420000,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,58.86399841308594,119242500
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.80239868164062,87560400,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,176.59669494628906,28761800,71.83899688720703,72.06600189208984,70.30049896240234,70.71499633789062,70.6339340209961,26982000,123.87149810791016,125.37699890136719,122.50050354003906,123.02999877929688,123.02999877929688,58974000,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,57.62533187866211,133315500
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.04676818847656,137250400,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,180.7287139892578,39893600,70.78199768066406,72.31500244140625,70.38099670410156,72.0009994506836,71.91845703125,42642000,122.22550201416016,124.43250274658203,121.85649871826172,124.1500015258789,124.1500015258789,66128000,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,59.04399871826172,117178500
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.52594757080078,95654400,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,181.84861755371094,33211600,71.31400299072266,72.44999694824219,71.2239990234375,72.4020004272461,72.31900024414062,33878000,125.01000213623047,126.5,124.36699676513672,126.2030029296875,126.2030029296875,79414000,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,63.327999114990234,212620500
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.10037994384766,147712400,188.0,190.6999969482422,187.25999450683594,189.8000030517578,183.23887634277344,29783900,72.26200103759766,73.38999938964844,72.11799621582031,72.60399627685547,72.52076721191406,33624000,126.47200012207031,131.32150268554688,126.25,130.04299926757812,130.04299926757812,103520000,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,62.711334228515625,170823000
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.26408386230469,166651600,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,190.0354766845703,43872300,73.07550048828125,73.63849639892578,72.71800231933594,73.23500061035156,73.15104675292969,31762000,132.25,136.11749267578125,131.31300354003906,132.37249755859375,132.37249755859375,98920000,66.12533569335938,68.49866485595703,65.5,68.336669921875,68.336669921875,278451000
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.12248992919922,201662400,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,179.8308868408203,52854700,72.05149841308594,72.58000183105469,69.92050170898438,70.09500122070312,70.0146484375,47144000,130.1750030517578,133.56900024414062,126.8115005493164,127.89800262451172,127.89800262451172,116002000,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,64.85600280761719,238747500
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.83148956298828,200146000,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,181.2500457763672,43373600,71.29299926757812,71.72550201416016,69.29000091552734,70.64600372314453,70.56501770019531,36676000,130.0605010986328,131.07400512695312,125.1675033569336,127.2509994506836,127.2509994506836,108722000,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,62.35200119018555,251451000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.85588836669922,138808800,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,182.40858459472656,32770200,69.47450256347656,71.25,69.36000061035156,71.03700256347656,70.95556640625,30468000,126.33000183105469,129.1999969482422,125.4000015258789,128.63400268554688,128.63400268554688,77302000,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,66.05999755859375,235458000
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.07826232910156,165428800,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,186.8785400390625,42556700,72.44999694824219,72.8584976196289,71.44950103759766,72.32350158691406,72.24059295654297,30648000,131.0,131.0,128.8000030517578,130.7635040283203,130.7635040283203,71712000,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,65.47533416748047,210766500
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,85.95845031738281,114406400,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,187.52540588378906,25687800,72.64700317382812,73.11000061035156,71.75650024414062,72.62699890136719,72.54373931884766,30610000,132.375,132.75,131.59100341796875,132.0489959716797,132.0489959716797,59186000,65.84733581542969,67.0,65.50466918945312,66.11933135986328,66.11933135986328,148362000
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,85.99268341064453,96820400,194.0,196.49000549316406,194.0,196.32000732421875,189.53346252441406,23061600,72.49250030517578,72.64849853515625,71.31199645996094,71.70600128173828,71.6238021850586,34862000,132.35049438476562,132.98199462890625,131.8054962158203,132.69900512695312,132.69900512695312,49756000,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,66.9306640625,146278500
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.50128936767578,264476000,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,188.40391540527344,44441100,72.0,72.2249984741211,70.94999694824219,71.23200225830078,71.15034484863281,52784000,133.9040069580078,134.8715057373047,132.9499969482422,133.75050354003906,133.75050354003906,115540000,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,66.72666931152344,130195500
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.73831176757812,135445200,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,193.63653564453125,32818900,71.25050354003906,72.54750061035156,70.95950317382812,72.53299713134766,72.44984436035156,29442000,134.22500610351562,135.75,133.4499969482422,135.6909942626953,135.6909942626953,64176000,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,66.28800201416016,95436000
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.61105346679688,212155600,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,194.93019104003906,30917400,72.5999984741211,73.76000213623047,72.25,73.1989974975586,73.11508178710938,37752000,136.30099487304688,139.15550231933594,135.90199279785156,138.2205047607422,138.2205047607422,84634000,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,66.78533172607422,95479500
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.02924346923828,192623200,201.60000610351562,203.25,196.55999755859375,197.83999633789062,191.0009002685547,36740600,73.16400146484375,73.78949737548828,71.5,71.63500213623047,71.5528793334961,31592000,139.0,139.8000030517578,136.0500030517578,136.72000122070312,136.72000122070312,90532000,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,64.0566635131836,164394000
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.19788360595703,137522400,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,193.41448974609375,27803900,71.56099700927734,72.11599731445312,70.97699737548828,72.05500030517578,71.97239685058594,23958000,136.9774932861328,137.81149291992188,135.60699462890625,137.72900390625,137.72900390625,59374000,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,65.73200225830078,138817500
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.45722961425781,205256800,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,189.54310607910156,54675800,71.63150024414062,71.85099792480469,67.75,68.12699890136719,68.04889678955078,97640000,138.7530059814453,139.1284942626953,134.39999389648438,134.64349365234375,134.64349365234375,130016000,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,63.982666015625,132823500
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.44976806640625,130646000,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,191.58018493652344,26701600,68.01699829101562,69.9000015258789,67.5824966430664,69.8584976196289,69.77841186523438,45074000,134.50050354003906,134.83999633789062,131.50399780273438,134.0189971923828,134.0189971923828,84468000,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,67.29000091552734,135396000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.18810272216797,140223200,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,196.4748992919922,34310300,69.84400177001953,71.19999694824219,69.34649658203125,70.90249633789062,70.82121276855469,40286000,134.2534942626953,138.48150634765625,133.75149536132812,137.9409942626953,137.9409942626953,75394000,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,71.98733520507812,253777500
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.0194091796875,110737200,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,197.62379455566406,32061200,70.95850372314453,72.42400360107422,70.70899963378906,72.0999984741211,72.01734161376953,42182000,137.89950561523438,144.75,137.6999969482422,143.93499755859375,143.93499755859375,127268000,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,74.64199829101562,199903500
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.0194091796875,114041600,205.67999267578125,208.02000427246094,205.0,206.25999450683594,199.12982177734375,29315800,72.59200286865234,74.4260025024414,72.55349731445312,73.49649810791016,73.41224670410156,57218000,145.60049438476562,147.7779998779297,143.55499267578125,144.51499938964844,144.51499938964844,131868000,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,80.57733154296875,258751500
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.40069580078125,118655600,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,203.41635131835938,31897600,74.40750122070312,75.5,73.8489990234375,74.98249816894531,74.89653778076172,44712000,146.74850463867188,152.99400329589844,146.5,152.8520050048828,152.8520050048828,137612000,85.11266326904297,91.85266876220703,84.40266418457031,91.43866729736328,91.43866729736328,308548500
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.1170883178711,112424400,210.4499969482422,214.6699981689453,207.99000549316406,208.25,201.05105590820312,33600700,74.80650329589844,76.06600189208984,74.48500061035156,74.49600219726562,74.41059875488281,42364000,152.92750549316406,153.4774932861328,149.5,150.00599670410156,150.00599670410156,105150000,93.6673355102539,95.30000305175781,89.11399841308594,92.65733337402344,92.65733337402344,322345500
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.23922729492188,117092000,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,205.47276306152344,33600000,75.04000091552734,75.55850219726562,74.61499786376953,75.18000030517578,75.09381866455078,31766000,151.1304931640625,154.19850158691406,150.6215057373047,154.0554962158203,154.0554962158203,100752000,93.66666412353516,94.48400115966797,87.42266845703125,91.05867004394531,91.05867004394531,244669500
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.64018249511719,125642800,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,206.9112091064453,33121700,75.49649810791016,76.45700073242188,74.77950286865234,75.93299865722656,75.845947265625,41836000,155.79949951171875,159.69400024414062,153.6999969482422,159.13150024414062,159.13150024414062,127774000,93.1326675415039,93.90399932861328,90.08533477783203,92.9520034790039,92.9520034790039,175764000
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,93.80398559570312,90257200,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,206.28367614746094,26177600,75.6624984741211,77.06700134277344,75.03600311279297,76.95050048828125,76.86228942871094,35918000,159.58799743652344,160.75,156.78500366210938,160.0,160.0,109720000,93.06666564941406,103.2613296508789,91.73400115966797,102.97666931152344,102.97666931152344,350064000
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.37123107910156,191649200,214.47999572753906,215.8000030517578,206.5,207.07000732421875,199.91183471679688,38135600,77.49700164794922,78.81800079345703,75.3280029296875,75.61150360107422,75.52482604980469,42954000,162.55299377441406,167.21449279785156,153.41949462890625,155.1999969482422,155.1999969482422,154408000,110.5999984741211,119.66600036621094,98.0739974975586,99.80400085449219,99.80400085449219,584781000
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,94.91638946533203,170989200,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,201.14756774902344,37591800,74.6395034790039,76.13999938964844,74.29650115966797,76.04299926757812,75.95582580566406,38108000,154.4499969482422,156.36900329589844,147.5,154.1999969482422,154.1999969482422,144638000,103.73332977294922,106.0,95.4000015258789,101.12000274658203,101.12000274658203,351271500
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.56916046142578,153198000,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,200.8483123779297,32179400,76.1614990234375,76.81649780273438,74.8915023803711,75.84400177001953,75.7570571899414,31026000,154.01150512695312,154.91749572753906,148.65899658203125,150.44349670410156,150.44349670410156,115778000,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,103.06732940673828,245517000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.3931884765625,110577600,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,196.8707275390625,29940700,75.07499694824219,75.79550170898438,74.41349792480469,75.74600219726562,75.65917205810547,26484000,148.55299377441406,151.60000610351562,145.9114990234375,149.9949951171875,149.9949951171875,127884000,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421875,100.04266357421875,214512000
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.20248413085938,92186800,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,195.86666870117188,31635300,75.84549713134766,76.17150115966797,74.90499877929688,75.84249877929688,75.75555419921875,34264000,150.4499969482422,151.1999969482422,147.42250061035156,148.09849548339844,148.09849548339844,95226000,100.89666748046875,102.50066375732422,99.33333587646484,100.05599975585938,100.05599975585938,139950000
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.18770599365234,90318000,205.0,212.3000030517578,203.00999450683594,211.60000610351562,204.2852783203125,36884800,75.75,78.45050048828125,75.13500213623047,78.19200134277344,78.10236358642578,30166000,150.00999450683594,160.0679931640625,149.7010040283203,159.8419952392578,159.8419952392578,151964000,101.267333984375,110.0,99.19999694824219,109.53333282470703,109.53333282470703,256821000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,94.86015319824219,103433200,213.66000366210938,213.94000244140625,208.02999877929688,208.75,201.53378295898438,37990400,79.25150299072266,79.35250091552734,77.63099670410156,77.7959976196289,77.70681762695312,27486000,161.62449645996094,162.0290069580078,155.28599548339844,156.9145050048828,156.9145050048828,122426000,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,104.55733489990234,241608000
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.12664794921875,89001600,209.1999969482422,212.3000030517578,208.38999938964844,211.75,204.43008422851562,49605700,77.7854995727539,78.3489990234375,77.1614990234375,78.24250030517578,78.15280151367188,24482000,156.25,157.5,153.26300048828125,154.99549865722656,154.99549865722656,82084000,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,106.15533447265625,212416500
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,90.79682159423828,197004400,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,195.53848266601562,67457000,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789,75.75056457519531,33910000,154.9134979248047,154.9134979248047,148.5,149.32749938964844,149.32749938964844,113138000,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,100.87133026123047,364927500
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.57188415527344,185438800,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,194.34132385253906,39827000,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539,75.32405090332031,29902000,146.5,151.57899475097656,144.39999389648438,150.44549560546875,150.44549560546875,112648000,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,94.46666717529297,290949000
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.71847534179688,121214000,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,196.8031463623047,30160900,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125,76.38383483886719,27124000,153.10000610351562,154.89999389648438,150.7884979248047,152.760498046875,152.760498046875,83410000,95.66666412353516,103.19599914550781,94.19999694824219,102.63999938964844,102.63999938964844,240730500
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.19532775878906,103625600,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,195.03643798828125,23251400,76.25,76.30049896240234,75.0260009765625,75.18250274658203,75.0963134765625,30910000,152.7135009765625,153.85450744628906,149.78799438476562,150.01649475097656,150.01649475097656,62534000,100.26667022705078,104.3133316040039,98.29467010498047,98.43267059326172,98.43267059326172,237130500
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,92.94339752197266,90329200,202.5,204.64999389648438,202.00999450683594,204.05999755859375,197.00588989257812,19632600,75.25,76.66649627685547,75.15049743652344,76.17549896240234,76.08817291259766,22676000,151.54949951171875,151.95799255371094,149.8385009765625,151.67649841308594,151.67649841308594,59482000,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873047,99.94066619873047,141403500
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.0680160522461,158130000,201.0,204.4600067138672,199.57000732421875,203.89999389648438,196.85142517089844,25079600,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719,76.830322265625,36042000,150.6999969482422,154.60000610351562,150.25,152.593994140625,152.593994140625,122566000,99.19999694824219,100.8826675415039,98.06666564941406,99.16600036621094,99.16600036621094,114315000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,103.91588592529297,374336800,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,197.9230499267578,51044000,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266,74.31221008300781,91468000,162.1999969482422,162.34100341796875,157.5500030517578,158.23399353027344,158.23399353027344,161710000,101.0,101.13666534423828,94.73200225830078,95.38400268554688,95.38400268554688,183123000
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.53431701660156,308151200,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,209.0544891357422,78983000,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125,74.05300903320312,45482000,159.02549743652344,159.1999969482422,155.1999969482422,155.59449768066406,155.59449768066406,101494000,96.61333465576172,100.65399932861328,96.29199981689453,99.0,99.0,132139500
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.24575805664062,173071600,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,205.9168243408203,49280100,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734,73.58055114746094,37212000,155.0605010986328,158.36199951171875,155.0605010986328,156.94149780273438,156.94149780273438,93886000,99.6673355102539,101.82733154296875,97.46666717529297,99.13333129882812,99.13333129882812,126225000
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.63450622558594,121776800,214.89999389648438,215.0,211.57000732421875,212.94000244140625,205.5789031982422,28806400,73.84100341796875,74.5,73.56099700927734,73.95449829101562,73.86972045898438,29134000,157.18850708007812,160.67950439453125,156.36500549316406,160.25149536132812,160.25149536132812,78330000,99.53266906738281,99.98933410644531,97.88733673095703,99.00133514404297,99.00133514404297,74217000
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.3897705078125,202428800,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,208.87103271484375,32656800,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375,75.1612319946289,33306000,159.71800231933594,162.37350463867188,158.27149963378906,161.25,161.25,78812000,99.38866424560547,101.15399932861328,98.48400115966797,99.30533599853516,99.30533599853516,89884500
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,108.85725402832031,198045600,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,205.13482666015625,27820400,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719,74.8326187133789,27718000,161.20050048828125,162.04049682617188,157.0334930419922,158.3730010986328,158.3730010986328,78722000,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,96.84733581542969,133446000
